ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,THRESHOLD MESSAGE (MAX),MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MIN)
6547,0.49 Mbit/s,60806.5178,09-02-2024 14:02,not_Set,0.01 Mbit/s,1516.0027,09-02-2024 16:24,not_set
6548,< 0.01,108.6514,09-02-2024 15:10,not_Set,< 0.01,97.0667,09-02-2024 17:11,not_set
6549,< 0.01,110.3034,09-02-2024 14:39,not_Set,< 0.01,96.016,09-02-2024 14:45,not_set
6550,< 0.01,122.113,09-02-2024 17:53,not_Set,< 0.01,108.282,09-02-2024 18:01,not_set
6553,0.56 Mbit/s,70411.2371,09-02-2024 14:35,not_Set,0.01 Mbit/s,1616.85,09-02-2024 18:24,not_set
6555,311 Mbit/s,38895189.83,09-02-2024 17:18,not_Set,1.71 Mbit/s,214128.3881,09-02-2024 18:06,not_set
6556,17 Mbit/s,2142085.547,09-02-2024 15:02,not_Set,0.83 Mbit/s,103866.9723,09-02-2024 18:39,not_set
9892,3.32 Mbit/s,415011.8853,09-02-2024 15:29,not_Set,0.06 Mbit/s,7672.5712,09-02-2024 18:48,not_set
9895,2.65 Mbit/s,331392.1154,09-02-2024 15:23,not_Set,< 0.01,169.3116,09-02-2024 19:15,not_set
6558,9.21 Mbit/s,1151243.091,09-02-2024 15:27,not_Set,0.05 Mbit/s,6874.1124,09-02-2024 18:38,not_set
6559,14 Mbit/s,1713544.909,09-02-2024 15:24,not_Set,0.77 Mbit/s,96531.1885,09-02-2024 18:24,not_set
9893,3.35 Mbit/s,419043.0572,09-02-2024 15:29,not_Set,0.06 Mbit/s,7669.6283,09-02-2024 19:08,not_set
9894,2.63 Mbit/s,329103.9673,09-02-2024 15:24,not_Set,< 0.01,183.0805,09-02-2024 18:14,not_set
6560,83 Mbit/s,10396914.5,09-02-2024 15:01,not_Set,7.16 Mbit/s,894692.8345,09-02-2024 19:05,not_set
6561,50 Mbit/s,6256357.036,09-02-2024 15:26,not_Set,5.31 Mbit/s,663214.8642,09-02-2024 19:07,not_set
6562,25 Mbit/s,3146823.646,09-02-2024 15:00,not_Set,0.77 Mbit/s,96819.1865,09-02-2024 18:44,not_set
9957,1.28 Mbit/s,160024.8459,09-02-2024 15:30,not_Set,< 0.01,475.896,09-02-2024 18:49,not_set
6565,308 Mbit/s,38516118.32,09-02-2024 17:18,not_Set,1.72 Mbit/s,215112.1561,09-02-2024 18:04,not_set
6566,9.44 Mbit/s,1180397.332,09-02-2024 15:26,not_Set,0.05 Mbit/s,6346.109,09-02-2024 18:38,not_set
6567,977 Mbit/s,122124839.4,09-02-2024 16:37,not_Set,0.43 Mbit/s,53538.6564,09-02-2024 19:00,not_set
6568,11 Mbit/s,1401418.303,09-02-2024 15:01,not_Set,0.15 Mbit/s,18530.0934,09-02-2024 18:30,not_set
6569,6.86 Mbit/s,858104.7,09-02-2024 14:32,not_Set,0.62 Mbit/s,77258.0237,09-02-2024 18:27,not_set
6570,10 Mbit/s,1262342.955,09-02-2024 14:05,not_Set,0.62 Mbit/s,77434.6647,09-02-2024 18:34,not_set
6571,2 Mbit/s,250487.3521,09-02-2024 15:23,not_Set,< 0.01,161.7603,09-02-2024 19:17,not_set
6574,17 Mbit/s,2152789.265,09-02-2024 15:01,not_Set,0.83 Mbit/s,103689.1482,09-02-2024 18:41,not_set
6575,14 Mbit/s,1730567.011,09-02-2024 15:01,not_Set,0.75 Mbit/s,93859.3568,09-02-2024 18:48,not_set
6576,< 0.01,438.3667,09-02-2024 15:26,not_Set,< 0.01,245.8167,09-02-2024 15:20,not_set
9889,< 0.01,482.5804,09-02-2024 14:49,not_Set,< 0.01,292.9988,09-02-2024 18:34,not_set
9909,"1,752 Mbit/s",219018621.8,09-02-2024 14:32,not_Set,2.29 Mbit/s,286239.2601,09-02-2024 17:53,not_set
9910,6.24 Mbit/s,780310.65,09-02-2024 14:33,not_Set,0.07 Mbit/s,8809.5849,09-02-2024 15:07,not_set
9911,"1,734 Mbit/s",216729152.4,09-02-2024 14:32,not_Set,2.40 Mbit/s,299589.9483,09-02-2024 18:31,not_set
9906,< 0.01,170.2312,09-02-2024 16:52,not_Set,< 0.01,77.0538,09-02-2024 19:19,not_set
9907,< 0.01,308.9363,09-02-2024 15:06,not_Set,< 0.01,222.0333,09-02-2024 15:05,not_set
9913,"9,359 Mbit/s",1169933753,09-02-2024 17:45,not_Set,8.15 Mbit/s,1018356.343,09-02-2024 17:03,not_set
9914,1.63 Mbit/s,203338.4103,09-02-2024 16:06,not_Set,< 0.01,1197.0333,09-02-2024 15:48,not_set
9915,354 Mbit/s,44281008.07,09-02-2024 18:55,not_Set,2.91 Mbit/s,363316.0447,09-02-2024 18:03,not_set
9887,< 0.01,181.1604,09-02-2024 14:31,not_Set,< 0.01,62.9,09-02-2024 19:15,not_set
9888,< 0.01,307.6333,09-02-2024 16:38,not_Set,< 0.01,231.65,09-02-2024 19:15,not_set
4622,3.50 Mbit/s,437957.5576,09-02-2024 17:29,not_Set,0.02 Mbit/s,2789.2,09-02-2024 19:09,not_set
4624,25 Mbit/s,3087844.044,09-02-2024 17:33,not_Set,0.05 Mbit/s,5660.8,09-02-2024 15:52,not_set
4623,20 Mbit/s,2455060.1,09-02-2024 18:07,MAX SPEED for ID 4623 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),2.63 Mbit/s,328488.8,09-02-2024 16:39,not_set
4625,< 0.01,142.2846,09-02-2024 14:17,,,,,Error processing CSV data for ID 4625: could not convert string to float: '<'
4626,3.29 Mbit/s,411134.5,09-02-2024 15:30,MAX SPEED for ID 4626 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1124,09-02-2024 18:37,not_set
4627,3.40 Mbit/s,424537.6,09-02-2024 15:30,MAX SPEED for ID 4627 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1140,09-02-2024 18:37,not_set
4628,1.90 Mbit/s,236878.1,09-02-2024 19:00,not_Set,< 0.01,864.5,09-02-2024 16:44,not_set
4630,25 Mbit/s,3084786.5,09-02-2024 17:33,not_Set,0.05 Mbit/s,5740.5405,09-02-2024 17:31,not_set
4629,< 0.01,791,09-02-2024 16:25,,,,,Error processing CSV data for ID 4629: could not convert string to float: '<'
4631,< 0.01,142.3848,09-02-2024 15:48,,,,,Error processing CSV data for ID 4631: could not convert string to float: '<'
4632,3.11 Mbit/s,389173,09-02-2024 15:30,MAX SPEED for ID 4632 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1062.7373,09-02-2024 19:15,not_set
4633,3.55 Mbit/s,443842.7572,09-02-2024 15:30,MAX SPEED for ID 4633 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1089.6897,09-02-2024 18:57,not_set
4610,1.87 Mbit/s,233672.4276,09-02-2024 15:00,not_Set,0.06 Mbit/s,7078.7,09-02-2024 19:01,not_set
4611,9.52 Mbit/s,1189888.1,09-02-2024 14:01,MAX SPEED for ID 4611 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.34 Mbit/s,41950.6507,09-02-2024 19:06,not_set
4612,22 Mbit/s,2755627.9,09-02-2024 14:18,not_Set,0.05 Mbit/s,5911.4,09-02-2024 19:05,not_set
4613,0.04 Mbit/s,5339.2,09-02-2024 13:50,not_Set,0.04 Mbit/s,4835.6356,09-02-2024 13:49,not_set
4614,9.37 Mbit/s,1171157.558,09-02-2024 14:05,MAX SPEED for ID 4614 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.38 Mbit/s,48109.7,09-02-2024 19:05,not_set
4615,< 0.01,114.2427,09-02-2024 19:09,,,,,Error processing CSV data for ID 4615: could not convert string to float: '<'
4616,1.45 Mbit/s,181700.4,09-02-2024 19:00,not_Set,0.01 Mbit/s,1779.0791,09-02-2024 18:22,not_set
4617,< 0.01,224.0481,09-02-2024 14:42,,,,,Error processing CSV data for ID 4617: could not convert string to float: '<'
4618,22 Mbit/s,2753004.496,09-02-2024 14:18,not_Set,0.05 Mbit/s,5824.8497,09-02-2024 18:12,not_set
4619,0.04 Mbit/s,5288.4,09-02-2024 18:09,not_Set,0.04 Mbit/s,4886.4865,09-02-2024 18:08,not_set
4620,< 0.01,177.1772,09-02-2024 17:16,,,,,Error processing CSV data for ID 4620: could not convert string to float: '<'
4621,< 0.01,84.1525,09-02-2024 13:49,,,,,Error processing CSV data for ID 4621: could not convert string to float: '<'
7705,3.17 Mbit/s,395853.6411,09-02-2024 18:16,not_Set,0.05 Mbit/s,6184.0973,09-02-2024 18:45,not_set
7707,0.21 Mbit/s,26168.4833,09-02-2024 16:49,not_Set,< 0.01,363.2167,09-02-2024 16:57,not_set
7706,3.54 Mbit/s,442150.1916,09-02-2024 18:15,not_Set,0.11 Mbit/s,14332.2,09-02-2024 18:03,not_set
7708,0 Mbit/s,0,09-02-2024 13:48,not_Set,0 Mbit/s,0,09-02-2024 13:48,not_set
9619,448 Mbit/s,55951920.72,09-02-2024 14:00,MAX SPEED for ID 9619 is within both Upper Error Limit(1910.0 Mbit/s) and Upper Warning Limit(1850.0 Mbit/s),46 Mbit/s,5699698.1,09-02-2024 18:13,MIN SPEED for ID 9619 crosses Lower Warning Limit(2.0 Mbit/s)
9472,463 Mbit/s,57936034.4,09-02-2024 14:30,MAX SPEED for ID 9472 is within both Upper Error Limit(1910.0 Mbit/s) and Upper Warning Limit(1850.0 Mbit/s),28 Mbit/s,3455018.282,09-02-2024 18:38,MIN SPEED for ID 9472 crosses Lower Warning Limit(2.0 Mbit/s)
4248,202 Mbit/s,25209296.02,09-02-2024 14:20,MAX SPEED for ID 4248 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),35 Mbit/s,4336475.367,09-02-2024 18:57,not_set
4249,< 0.01,469.845,09-02-2024 17:48,,,,,Error processing CSV data for ID 4249: could not convert string to float: '<'
4250,100 Mbit/s,12502145.44,09-02-2024 14:16,MAX SPEED for ID 4250 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),6.62 Mbit/s,827764.7608,09-02-2024 18:51,not_set
4245,64 Mbit/s,7971738.017,09-02-2024 13:56,MAX SPEED for ID 4245 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),14 Mbit/s,1737869.678,09-02-2024 17:13,not_set
4246,13 Mbit/s,1584709.585,09-02-2024 15:30,MAX SPEED for ID 4246 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),1.04 Mbit/s,130086.8311,09-02-2024 17:21,not_set
4247,89 Mbit/s,11156428.06,09-02-2024 17:56,MAX SPEED for ID 4247 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),3.03 Mbit/s,378839.1232,09-02-2024 19:08,not_set
7243,< 0.01,35.4796,09-02-2024 14:59,,,,,Error processing CSV data for ID 7243: could not convert string to float: '<'
8593,2.26 Mbit/s,282804.1007,09-02-2024 14:11,not_Set,< 0.01,256.6406,09-02-2024 18:22,not_set
4254,360 Mbit/s,45040931.53,09-02-2024 14:30,not_Set,40 Mbit/s,4955174.154,09-02-2024 18:43,not_set
4255,< 0.01,470.2117,09-02-2024 17:48,not_Set,< 0.01,387.1645,09-02-2024 17:19,not_set
4256,99 Mbit/s,12322526.57,09-02-2024 15:16,not_Set,13 Mbit/s,1564925.654,09-02-2024 18:52,not_set
4251,13 Mbit/s,1612862.46,09-02-2024 15:06,not_Set,0.74 Mbit/s,92159.4599,09-02-2024 16:27,not_set
4252,56 Mbit/s,7008996.199,09-02-2024 14:00,not_Set,11 Mbit/s,1355474.796,09-02-2024 17:40,not_set
4253,258 Mbit/s,32311075.9,09-02-2024 14:30,not_Set,7.04 Mbit/s,879529.7,09-02-2024 18:08,not_set
7245,< 0.01,35.5033,09-02-2024 17:19,not_Set,< 0.01,35.3498,09-02-2024 18:24,not_set
8594,13 Mbit/s,1599576.021,09-02-2024 14:40,not_Set,0.01 Mbit/s,1362.5667,09-02-2024 19:18,not_set
4474,11 Mbit/s,1404447.625,09-02-2024 15:59,not_Set,0.23 Mbit/s,28710.035,09-02-2024 13:49,not_set
4475,11 Mbit/s,1406431.639,09-02-2024 15:59,not_Set,0.23 Mbit/s,28535.9893,09-02-2024 13:59,not_set
4476,144 Mbit/s,17956678,09-02-2024 14:30,MAX SPEED for ID 4476 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),12 Mbit/s,1441653.385,09-02-2024 16:58,not_set
4477,< 0.01,342.9072,09-02-2024 18:32,,,,,Error processing CSV data for ID 4477: could not convert string to float: '<'
4478,148 Mbit/s,18491884.2,09-02-2024 14:40,not_Set,9.75 Mbit/s,1218190.653,09-02-2024 16:57,not_set
4473,3.76 Mbit/s,469783.6585,09-02-2024 14:23,not_Set,0.08 Mbit/s,9527.8787,09-02-2024 17:56,not_set
4480,11 Mbit/s,1406775.025,09-02-2024 15:59,not_Set,0.25 Mbit/s,30689.0667,09-02-2024 15:25,not_set
4481,11 Mbit/s,1408222.02,09-02-2024 15:59,not_Set,0.24 Mbit/s,30008.0946,09-02-2024 15:24,not_set
4482,43 Mbit/s,5411484.097,09-02-2024 14:48,MAX SPEED for ID 4482 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.95 Mbit/s,118503.816,09-02-2024 17:53,not_set
4483,< 0.01,338.0833,09-02-2024 16:32,,,,,Error processing CSV data for ID 4483: could not convert string to float: '<'
4484,33 Mbit/s,4176872.217,09-02-2024 16:39,not_Set,0.53 Mbit/s,66122.6909,09-02-2024 17:53,not_set
4479,14 Mbit/s,1728651.109,09-02-2024 14:26,not_Set,0.35 Mbit/s,43638.2564,09-02-2024 18:54,not_set
10705,270 Mbit/s,33729795.55,09-02-2024 15:16,not_Set,45 Mbit/s,5595027.505,09-02-2024 18:14,not_set
10707,239 Mbit/s,29845361.2,09-02-2024 14:30,not_Set,28 Mbit/s,3453610.317,09-02-2024 18:38,not_set
10708,196 Mbit/s,24500316.33,09-02-2024 14:20,not_Set,34 Mbit/s,4191072.817,09-02-2024 18:37,not_set
10709,354 Mbit/s,44230922.15,09-02-2024 14:30,not_Set,39 Mbit/s,4918688.544,09-02-2024 18:43,not_set
10706,0.02 Mbit/s,2795.3992,09-02-2024 19:00,not_Set,0.01 Mbit/s,1437.6896,09-02-2024 16:44,not_set
10702,354 Mbit/s,44238295.2,09-02-2024 14:30,not_Set,39 Mbit/s,4917868.49,09-02-2024 18:43,not_set
10701,196 Mbit/s,24492152.28,09-02-2024 14:21,not_Set,34 Mbit/s,4192470.307,09-02-2024 18:38,not_set
7979,269 Mbit/s,33607233.33,09-02-2024 14:30,not_Set,47 Mbit/s,5937378.876,09-02-2024 18:14,not_set
7980,0.02 Mbit/s,2815.1975,09-02-2024 19:01,not_Set,0.01 Mbit/s,1486.1333,09-02-2024 14:17,not_set
10657,233 Mbit/s,29065500.98,09-02-2024 14:30,not_Set,27 Mbit/s,3384445.632,09-02-2024 19:16,not_set
7993,0.02 Mbit/s,2501.3336,09-02-2024 14:10,not_Set,0.01 Mbit/s,1505.9157,09-02-2024 16:30,not_set
7992,0.01 Mbit/s,1770.7549,09-02-2024 16:13,not_Set,< 0.01,891.8473,09-02-2024 18:47,not_set
7994,0.02 Mbit/s,2785.2735,09-02-2024 19:00,not_Set,0.01 Mbit/s,1383.5139,09-02-2024 14:36,not_set
8014,146 Mbit/s,18193741.77,09-02-2024 14:41,not_Set,12 Mbit/s,1451903.851,09-02-2024 16:53,not_set
8015,43 Mbit/s,5331198.301,09-02-2024 14:48,not_Set,0.99 Mbit/s,123352.5088,09-02-2024 19:10,not_set
9475,101 Mbit/s,12596098.23,09-02-2024 14:48,not_Set,4.14 Mbit/s,517046.0257,09-02-2024 18:37,not_set
9805,81 Mbit/s,10064998.57,09-02-2024 14:27,not_Set,3.23 Mbit/s,403973.3256,09-02-2024 19:11,not_set
9806,104 Mbit/s,12967686.59,09-02-2024 14:48,not_Set,4.18 Mbit/s,522438.6231,09-02-2024 18:38,not_set
10710,0.07 Mbit/s,9031.4052,09-02-2024 14:39,not_Set,< 0.01,408.4167,09-02-2024 16:40,not_set
9482,0.01 Mbit/s,1491.7306,09-02-2024 16:14,not_Set,< 0.01,279.93,09-02-2024 14:14,not_set
10718,0.02 Mbit/s,2769.4949,09-02-2024 19:01,not_Set,0.01 Mbit/s,1562.6,09-02-2024 16:37,not_set
5336,0.12 Mbit/s,15515.864,09-02-2024 19:04,not_Set,< 0.01,1233.8056,09-02-2024 14:28,not_set
5342,77 Mbit/s,9679351.777,09-02-2024 18:49,not_Set,7.20 Mbit/s,900167.1053,09-02-2024 16:59,not_set
7250,0.06 Mbit/s,7279.1937,09-02-2024 14:10,not_Set,0.04 Mbit/s,5595.3,09-02-2024 14:16,not_set
7251,16 Mbit/s,1938359.096,09-02-2024 15:01,not_Set,0.06 Mbit/s,8048.9163,09-02-2024 17:02,not_set
7252,0.66 Mbit/s,83020.0367,09-02-2024 17:01,not_Set,0.05 Mbit/s,6082.006,09-02-2024 14:38,not_set
7253,33 Mbit/s,4180664.023,09-02-2024 16:40,not_Set,0.56 Mbit/s,70621.3071,09-02-2024 17:53,not_set
7254,14 Mbit/s,1749588.53,09-02-2024 14:27,not_Set,0.34 Mbit/s,42716.5167,09-02-2024 18:55,not_set
7255,82 Mbit/s,10246146.73,09-02-2024 18:49,not_Set,14 Mbit/s,1798745.13,09-02-2024 16:54,not_set
5317,74 Mbit/s,9213658.993,09-02-2024 18:49,not_Set,6.60 Mbit/s,825108.2347,09-02-2024 17:00,not_set
7177,116 Mbit/s,14457042.88,09-02-2024 15:16,not_Set,30 Mbit/s,3809168.611,09-02-2024 18:38,not_set
7178,111 Mbit/s,13821790.07,09-02-2024 15:16,not_Set,31 Mbit/s,3843757.653,09-02-2024 18:38,not_set
7180,130 Mbit/s,16245197.63,09-02-2024 14:20,not_Set,5.10 Mbit/s,636941.3787,09-02-2024 18:42,not_set
7204,128 Mbit/s,16037301.07,09-02-2024 14:20,not_Set,4.85 Mbit/s,606558.6667,09-02-2024 18:42,not_set
10703,252 Mbit/s,31461757.58,09-02-2024 14:30,not_Set,6.85 Mbit/s,856489.8684,09-02-2024 18:17,not_set
7231,545 Mbit/s,68138133.52,09-02-2024 16:12,not_Set,0.70 Mbit/s,87413.4667,09-02-2024 19:18,not_set
7345,< 0.01,328.7715,09-02-2024 18:37,not_Set,< 0.01,279.4342,09-02-2024 15:31,not_set
7346,< 0.01,334.2333,09-02-2024 18:38,not_Set,< 0.01,279.5333,09-02-2024 18:02,not_set
7347,< 0.01,333.7223,09-02-2024 18:37,not_Set,< 0.01,278.5334,09-02-2024 15:42,not_set
7348,< 0.01,323.7,09-02-2024 18:37,not_Set,< 0.01,276.0772,09-02-2024 15:28,not_set
7349,0.27 Mbit/s,33535.4941,09-02-2024 19:04,not_Set,0.04 Mbit/s,5260.1968,09-02-2024 18:07,not_set
7350,< 0.01,332.6221,09-02-2024 18:38,not_Set,< 0.01,268.8377,09-02-2024 14:19,not_set
7351,8.31 Mbit/s,1038392.512,09-02-2024 18:41,not_Set,0.03 Mbit/s,4111.1704,09-02-2024 19:07,not_set
7352,0.26 Mbit/s,32648.3914,09-02-2024 19:04,not_Set,0.05 Mbit/s,5876.5589,09-02-2024 15:16,not_set
7353,543 Mbit/s,67874378.69,09-02-2024 16:11,not_Set,0.04 Mbit/s,5319.7533,09-02-2024 19:19,not_set
7357,0.28 Mbit/s,34626.0123,09-02-2024 18:01,not_Set,0.04 Mbit/s,5512.5458,09-02-2024 19:00,not_set
7358,0.80 Mbit/s,100470.1383,09-02-2024 18:01,not_Set,0.05 Mbit/s,5894.9325,09-02-2024 18:58,not_set
7359,2.31 Mbit/s,288234.5167,09-02-2024 15:28,not_Set,0.23 Mbit/s,29162.5625,09-02-2024 17:27,not_set
7360,0.28 Mbit/s,35106.3809,09-02-2024 18:01,not_Set,0.05 Mbit/s,6256.5188,09-02-2024 17:15,not_set
7361,0.57 Mbit/s,70952.3254,09-02-2024 17:35,not_Set,0.02 Mbit/s,2510.2885,09-02-2024 15:10,not_set
7362,0.24 Mbit/s,29726.7422,09-02-2024 15:44,not_Set,0.03 Mbit/s,3628.0067,09-02-2024 17:22,not_set
7363,129 Mbit/s,16070945.86,09-02-2024 14:29,not_Set,0.02 Mbit/s,2565.5891,09-02-2024 16:17,not_set
7364,< 0.01,442.0403,09-02-2024 14:09,not_Set,< 0.01,288.7852,09-02-2024 13:59,not_set
7365,186 Mbit/s,23227918.82,09-02-2024 17:01,not_Set,0.02 Mbit/s,2391.8626,09-02-2024 16:12,not_set
7272,5.25 Mbit/s,656520.6402,09-02-2024 19:04,not_Set,0.82 Mbit/s,102493.5167,09-02-2024 16:19,not_set
7366,0.52 Mbit/s,65246.6055,09-02-2024 18:41,not_Set,0.05 Mbit/s,5818.3728,09-02-2024 16:55,not_set
7367,0.33 Mbit/s,41836.256,09-02-2024 19:03,not_Set,0.04 Mbit/s,5180.6167,09-02-2024 18:25,not_set
7368,0.43 Mbit/s,54141.6097,09-02-2024 18:40,not_Set,0.05 Mbit/s,5812.8209,09-02-2024 17:55,not_set
7369,0.29 Mbit/s,36538.9333,09-02-2024 19:04,not_Set,0.04 Mbit/s,5173.971,09-02-2024 17:25,not_set
7370,< 0.01,334.7768,09-02-2024 18:38,not_Set,< 0.01,275.6102,09-02-2024 14:06,not_set
7371,0.41 Mbit/s,51590.2817,09-02-2024 18:41,not_Set,0.05 Mbit/s,5645.5576,09-02-2024 18:25,not_set
7372,< 0.01,333.3667,09-02-2024 18:38,not_Set,< 0.01,269.4686,09-02-2024 14:20,not_set
7373,3.19 Mbit/s,398406.5689,09-02-2024 19:04,not_Set,0.26 Mbit/s,32566.4723,09-02-2024 18:13,not_set
10719,< 0.01,441.5736,09-02-2024 14:26,not_Set,< 0.01,295.065,09-02-2024 19:01,not_set
7378,< 0.01,452.9422,09-02-2024 14:26,not_Set,< 0.01,294.7983,09-02-2024 15:55,not_set
7379,< 0.01,446.8245,09-02-2024 14:09,not_Set,< 0.01,291.6181,09-02-2024 18:12,not_set
7380,2.52 Mbit/s,314814.95,09-02-2024 16:33,not_Set,0.13 Mbit/s,16744.0387,09-02-2024 16:12,not_set
7381,< 0.01,456.0525,09-02-2024 14:42,not_Set,< 0.01,297.8833,09-02-2024 15:05,not_set
7288,< 0.01,272.8667,09-02-2024 17:24,not_Set,< 0.01,249.4251,09-02-2024 18:26,not_set
7387,< 0.01,135.4742,09-02-2024 14:10,not_Set,< 0.01,111.9251,09-02-2024 14:11,not_set
7388,< 0.01,127.95,09-02-2024 18:09,not_Set,< 0.01,120.3299,09-02-2024 18:02,not_set
7389,< 0.01,136.5618,09-02-2024 14:31,not_Set,< 0.01,111.7195,09-02-2024 14:32,not_set
7390,< 0.01,128.0781,09-02-2024 14:59,not_Set,< 0.01,116.6805,09-02-2024 15:58,not_set
7391,< 0.01,125.0917,09-02-2024 17:35,not_Set,< 0.01,111.3333,09-02-2024 17:22,not_set
7392,< 0.01,125.05,09-02-2024 13:57,not_Set,< 0.01,116.3833,09-02-2024 18:05,not_set
7393,< 0.01,124.3148,09-02-2024 17:07,not_Set,< 0.01,112.6629,09-02-2024 15:37,not_set
7394,< 0.01,125.1126,09-02-2024 14:25,not_Set,< 0.01,112.1943,09-02-2024 16:19,not_set
7398,< 0.01,53.0883,09-02-2024 17:26,not_Set,< 0.01,43.6885,09-02-2024 17:44,not_set
7399,< 0.01,53.0578,09-02-2024 15:13,not_Set,< 0.01,40.9514,09-02-2024 14:54,not_set
7400,< 0.01,52.6281,09-02-2024 14:40,not_Set,< 0.01,47.8455,09-02-2024 17:01,not_set
7401,< 0.01,53.0071,09-02-2024 18:10,not_Set,< 0.01,41.0265,09-02-2024 19:08,not_set
7289,< 0.01,125.1126,09-02-2024 18:41,not_Set,< 0.01,114.0333,09-02-2024 14:06,not_set
7290,< 0.01,125.1126,09-02-2024 15:14,not_Set,< 0.01,111.3618,09-02-2024 16:50,not_set
7291,< 0.01,131.4048,09-02-2024 15:38,not_Set,< 0.01,109.6269,09-02-2024 15:32,not_set
7292,< 0.01,132.6011,09-02-2024 15:09,not_Set,< 0.01,108.8692,09-02-2024 15:10,not_set
7293,< 0.01,127.9713,09-02-2024 17:42,not_Set,< 0.01,111.2922,09-02-2024 14:56,not_set
7294,< 0.01,128.014,09-02-2024 15:14,not_Set,< 0.01,111.5333,09-02-2024 13:51,not_set
7295,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 7295
7296,< 0.01,136.0607,09-02-2024 16:03,not_Set,< 0.01,111.7539,09-02-2024 16:02,not_set
7297,< 0.01,128.0354,09-02-2024 17:28,not_Set,< 0.01,112.922,09-02-2024 16:36,not_set
7301,< 0.01,56.3406,09-02-2024 15:53,not_Set,< 0.01,42.8524,09-02-2024 17:33,not_set
7302,< 0.01,56.5807,09-02-2024 15:36,not_Set,< 0.01,51.2085,09-02-2024 16:50,not_set
7303,< 0.01,66.8665,09-02-2024 15:52,not_Set,< 0.01,41.807,09-02-2024 15:46,not_set
7304,< 0.01,56.35,09-02-2024 15:02,not_Set,< 0.01,52.258,09-02-2024 17:05,not_set
7305,< 0.01,66.8553,09-02-2024 15:23,not_Set,< 0.01,41.9258,09-02-2024 15:25,not_set
7306,< 0.01,273.4789,09-02-2024 15:24,not_Set,< 0.01,247.7833,09-02-2024 14:20,not_set
5674,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 5674
5675,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 5675
10662,104 Mbit/s,12960193.73,09-02-2024 14:24,not_Set,27 Mbit/s,3376433.372,09-02-2024 18:14,not_set
5676,0.20 Mbit/s,24448.4167,09-02-2024 14:53,not_Set,0.03 Mbit/s,3625.9543,09-02-2024 18:50,not_set
5678,101 Mbit/s,12640454.9,09-02-2024 19:19,not_Set,< 0.01,1205.3167,09-02-2024 15:39,not_set
5679,109 Mbit/s,13612173.26,09-02-2024 15:25,not_Set,0.14 Mbit/s,17256.7478,09-02-2024 18:28,not_set
5680,104 Mbit/s,13017256.36,09-02-2024 14:24,not_Set,27 Mbit/s,3373099.1,09-02-2024 18:14,not_set
8461,187 Mbit/s,23431486.79,09-02-2024 16:20,not_Set,0.08 Mbit/s,10178.35,09-02-2024 13:55,not_set
8464,0.01 Mbit/s,1457.0572,09-02-2024 19:01,not_Set,< 0.01,392.1487,09-02-2024 17:43,not_set
8465,0.01 Mbit/s,1270.8118,09-02-2024 19:01,not_Set,< 0.01,312.5188,09-02-2024 14:13,not_set
8466,174 Mbit/s,21699897.23,09-02-2024 17:02,not_Set,0.31 Mbit/s,38421.2631,09-02-2024 16:27,not_set
8467,< 0.01,717.4804,09-02-2024 16:56,not_Set,< 0.01,314.7574,09-02-2024 18:46,not_set
8468,< 0.01,600.6333,09-02-2024 18:37,not_Set,< 0.01,475.0125,09-02-2024 14:15,not_set
8469,607 Mbit/s,75817535.46,09-02-2024 16:11,not_Set,0.16 Mbit/s,20419.0865,09-02-2024 19:17,not_set
8470,490 Mbit/s,61269401.37,09-02-2024 16:11,not_Set,0.70 Mbit/s,87158.5695,09-02-2024 19:17,not_set
8471,< 0.01,288,09-02-2024 19:10,not_Set,< 0.01,227.5621,09-02-2024 19:11,not_set
